,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo
636,98275,2021-01-24,15:35:00,Urbana,Avenida,AV.C. CORRENTINOS,LAS PIEDRAS,-2.748.723,-5.880.141,6.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
637,105561,2021-01-23,09:00:00,Urbana,Avenida,AV LIBERTAD,MADERO,-2.746.544,-5.878.515,2.0,1,0.0,3,0.0,Alcance,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
638,125022,2021-01-22,09:45:00,Urbana,Calle,SAN MARTIN,MENDOZA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
639,98235,2021-01-22,01:50:00,Urbana,Ruta Provincial,RUTA PROVINCIAL Nª 5,DR GABRE,-2.748.996,-5.875.750,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
640,105567,2021-01-19,20:15:00,Urbana,Avenida,AV TTE IBAÑEZ,LISANDRO SEGOVIA,-2.748.551,-5.883.644,0.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
641,95904,2021-01-19,15:50:00,Urbana,Ruta Provincial,5,,-2.749.197,-5.874.677,2.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
642,96788,2021-01-18,09:20:00,Urbana,Calle,LAS PIEDRAS,LA VALLE,-2.748.282,-5.880.061,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo
643,100017,2021-01-17,09:55:00,Urbana,Avenida,ARTIGAS,ESTADO DE ISRAEL,-2.747.275,-5.881.889,2.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
644,113322,2021-01-17,13:05:00,Urbana,Calle,CARTAGENA,INGLATERRA,,,1.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
645,121582,2021-01-15,02:30:00,Urbana,Avenida,AV. NICOLAS AVELLANEDA,LAS PIEDRAS,,,2.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,,Noche,SI,Nublado,Buena,Intermitente
646,129573,2021-01-14,11:37:00,Urbana,Calle,AV.INDEPENDENCIA,,-2.748.402,-5.878.406,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
647,108420,2021-01-14,07:30:00,Urbana,Ruta Nacional,12,RIO CHICO,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
648,95186,2021-01-12,17:30:00,Urbana,Avenida,AV MEDRANO,LORETO,-2.750.593,-5.879.769,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo
649,124204,2021-01-10,20:35:00,Urbana,Avenida,AV. FERRE,ROCA,,,2.0,0,0.0,2,0.0,Alcance,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
650,132601,2021-01-09,08:40:00,Urbana,Avenida,AV. INDEPENDENCIA,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
651,108416,2021-01-07,21:36:00,Urbana,Calle,SAN MARTIN,ESPAÑA,,,1.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,NO,Lluvia,Lluvia,Sin Semáforo
652,105919,2021-01-04,11:00:00,Urbana,Calle,GENERAL PAZ,,-2.747.608,-5.885.330,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
653,108880,2021-01-02,22:00:00,Urbana,Avenida,AV.ARMENIA,,-2.746.691,-5.879.038,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona
654,119957,2021-01-01,10:50:00,Urbana,Avenida,AV. FERRE,ROCA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
