id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,anio,mes,dia
49018,2018-10-17,08:30:00,Urbana,Avenida,AVENIDA GOBERNADOR PUJOL,,-27.46858,-58.82017,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,17
49131,2018-12-03,17:20:00,Urbana,Calle,BOLIVAR,BRASIL,-27.47214,-58.82447,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2018,December,3
49165,2018-12-14,15:15:00,Urbana,Avenida,AV PUJOL,URUGUAY,-27.46443,-58.82487,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2018,December,14
48850,2018-08-18,21:20:00,Urbana,Avenida,AV MAIPU,,-27.51229,-58.80881,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,,,Noche,SI,Despejado,Buena,Sin Semáforo,2018,August,18
49094,2018-11-17,08:30:00,Urbana,Calle,CATAMARCA,MORENO,-27.47296,-58.83359,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,2018,November,17
48974,2018-09-27,16:40:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,GUEMES,-27.48661,-58.80823,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,September,27
48812,2018-08-04,11:25:00,Urbana,Calle,AV. P. FERRE,,-27.47665,-58.82878,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Niebla/Neblina,Sin Semáforo,2018,August,4
48956,2018-09-21,05:50:00,Urbana,Avenida,AV FERRE,AV ARTIGAS,-27.47788,-58.81984,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Amanecer,SI,Despejado,Buena,Funciona,2018,September,21
48941,2018-09-17,12:35:00,Urbana,Calle,MORENO,SAN LORENZO,-27.47365,-58.83241,4.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,,2018,September,17
48884,2018-08-30,11:45:00,Urbana,Avenida,AV. MAIPU,HIDALGO,-27.48139,-58.8273,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,2018,August,30
49082,2018-11-10,21:15:00,Urbana,Avenida,AVENIDA PUJOL,VELEZ SARSFIELD,-27.46847,-58.82013,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2018,November,10
49087,2018-07-15,12:08:00,Urbana,Calle,AV. CAZADORES CORRENTINOS,,-27.49047,-58.78217,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2018,July,15
49057,2018-10-30,18:15:00,Urbana,Avenida,AV COSTANERA,SAN LUIS,-27.46213,-58.84262,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Atardecer,NO,Despejado,Buena,Funciona,2018,October,30
48882,2018-08-30,08:30:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,MEDRANO,-27.48162,-58.79838,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,August,30
48854,2018-08-09,17:00:00,Urbana,Ruta Provincial,5,,-27.48407,-58.78185,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,9
48975,2018-09-29,06:20:00,Urbana,Avenida,AVENIDA PEDRO FERRE,PARAGUAY,-27.47686,-58.82747,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,,2018,September,29
49047,2018-10-27,12:45:00,Urbana,Avenida,AV. ALATAGRACIA,PAIZANDU,-27.50949,-58.82638,1.0,1.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,27
48966,2018-09-26,11:30:00,Urbana,Calle,SANTIAGO DEL ESTERO,25 DE mayo,-27.46443,-58.81799,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,September,26
49173,2018-12-17,07:30:00,Urbana,Calle,CHUBUT,2 DE abril,-27.48795,-58.83724,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2018,December,17
48970,2018-09-27,07:00:00,Rural,Ruta Nacional,12,,-27.48117,-58.78364,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,September,27
48811,2018-08-04,11:00:00,Urbana,Avenida,AV. PEDRO FERRE,PARAGUAY,-27.47694,-58.82747,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,4
49060,2018-11-01,09:00:00,Urbana,Calle,RIOJA,JULIO,-27.46636,-58.838,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,2018,November,1
49185,2018-12-22,06:40:00,Urbana,Avenida,AV. TRES DE ABRIL,MISIONES,-27.47472,-58.84558,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,2018,December,22
49041,2018-10-25,13:45:00,Urbana,Avenida,CARTAGENA,,-27.49395,-58.80508,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,25
49026,2018-10-19,17:20:00,Urbana,Avenida,AVENIDA MAIPU,,-27.50591,-58.81104,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Atardecer,NO,Nublado,Buena,Sin Semáforo,2018,October,19
49002,2018-10-10,12:10:00,Urbana,Avenida,AVENIDA EL MAESTRO,COSQUIN,-27.49397,-58.8301,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,October,10
49150,2018-12-08,17:40:00,Urbana,Avenida,MAIPU,,-27.4989,-58.81461,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,,Seca,Día,NO,,Buena,,2018,December,8
48844,2018-08-13,01:50:00,Urbana,Avenida,AV GENERAL SAN MARTIN,PASAJE QUEVEDO,-27.47068,-58.85424,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2018,August,13
49077,2018-11-07,18:43:00,Urbana,Avenida,RIO CHICO,VENECIA,-27.46072,-58.78838,1.0,0.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,2018,November,7
49149,2018-12-19,17:50:00,Urbana,Avenida,AVENIDA MAIPU,,-27.4985,-58.81464,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,19
49062,2018-11-02,12:50:00,Urbana,Calle,MEDRANO,RIO DE JANEIRO,-27.49314,-58.79958,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,November,2
49073,2018-11-07,09:00:00,Urbana,Ruta Nacional,12,,-27.507174352629253,-58.795389001325674,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,November,7
48969,2018-09-25,20:15:00,Urbana,Avenida,AVENIDA LIBERTAD,LAS AZALEAS,-27.4631,-58.77548,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,,2018,September,25
49198,2018-12-30,06:23:00,Urbana,Avenida,AV 3 DE ABRIL,DECENSO PUENTE GRAL BELGRANO,-27.47421,-58.84947,1.0,0.0,0.0,1.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2018,December,30
48924,2018-09-10,10:15:00,Urbana,Avenida,AVENIDA ARMENIA,EL URUNDAY,-27.4685,-58.79693,1.0,2.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2018,September,10
48972,2018-09-26,12:05:00,Urbana,Avenida,AVENIDA JUAN DE VERA,SAN JUAN,-27.46177,-58.83634,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,,,2018,September,26
48817,2018-08-07,06:15:00,Urbana,Calle,MENDOZA,LAVALLE,-27.47714,-58.83668,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,2018,August,7
48888,2018-09-03,16:00:00,Urbana,Avenida,AV PEDRO FERRE,CHILE,-27.47803,-58.81984,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,2018,September,3
49068,2018-11-05,17:50:00,Urbana,Avenida,AVENIDA CENTENARIO,RESOAGLI,-27.4734,-58.80346,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,2018,November,5
48960,2018-09-24,23:50:00,Urbana,Calle,MENDOZA,MAGALLANES,-27.49259,-58.83814,0.0,1.0,0.0,1.0,0.0,Atropello a animal/es,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2018,September,24
49058,2018-10-31,09:45:00,Urbana,Avenida,AV JR FERNANDEZ,,-27.46597,-58.78938,1.0,0.0,0.0,1.0,0.0,Colisión entre vehículos,1,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,2018,October,31
49157,2018-12-11,15:10:00,Urbana,Calle,CORDOBA,JUNIN,-27.46839,-58.83445,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Funciona,2018,December,11
49145,2018-12-07,09:05:00,Urbana,Avenida,MAIPU,HONDURAS,-27.4856,-58.82398,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,7
48802,2018-08-01,16:15:00,Urbana,Avenida,MEDRANO,LAS HERAS,-27.48543,-58.79903,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,1
49035,2018-10-22,09:10:00,Urbana,Calle,COMECHINGONES,TUNUYAN,-27.50542,-58.82076,1.0,0.0,0.0,1.0,0.0,Colisión entre vehículos,1,Tierra,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,22
49182,2018-12-21,08:25:00,Urbana,Avenida,AV ARTIGAS,,-27.47163,-58.81879,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2018,December,21
49001,2018-10-09,11:00:00,Urbana,Calle,MENDOZA,BOLIVAR,-27.47096,-58.83599,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,9
49096,2018-11-18,19:00:00,Urbana,Calle,GUASTAVINO,PERUGORRIA,-27.4839,-58.84423,0.0,0.0,1.0,1.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,2018,November,18
48807,2018-08-03,18:05:00,Urbana,Avenida,AV. MAIPU,VALPARAIZO,-27.49727,-58.81595,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,3
49100,2018-11-20,07:00:00,Urbana,Calle,Bolivar,,-27.47262,-58.8194,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,November,20
48847,2018-08-16,12:15:00,Urbana,Avenida,AV INDEPENDENCIA,,-27.47926,-58.80668,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,August,16
48938,2018-09-18,09:00:00,Urbana,Avenida,AVENIDA COSTANERA,PELLEGRINI,-27.46448,-58.84637,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2018,September,18
49011,2018-10-13,17:50:00,Urbana,Avenida,ARTIGAS,,-27.4751,-58.81928,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Funciona,2018,October,13
48986,2018-09-27,10:15:00,Urbana,Calle,CORDOBA,,-27.46799,-58.83449,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Funciona,2018,September,27
49088,2018-11-15,12:08:00,Urbana,Avenida,AV. JUAN DE PERON,,-27.49007,-58.78499,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,November,15
49104,2018-11-21,22:45:00,Urbana,Avenida,AV. RAUL ALFONSIN,,-27.4741,-58.80145,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,,,Sin Semáforo,2018,November,21
48968,2018-09-26,12:38:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,TACUARI,-27.47951,-58.80636,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,September,26
48877,2018-08-26,07:30:00,Rural,Calle,RUTA 5,JOAQUIN ARQUERO,-27.48619,-58.76973,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,2018,August,26
48840,2018-08-12,06:19:00,Urbana,Ruta Nacional,12,,-27.46867,-58.77765,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,No Funciona,2018,August,12
49191,2018-12-26,09:30:00,Urbana,Calle,SANTA ROSA,GRAL. PAZ,-27.48009,-58.82011,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,,,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,26
48798,2018-08-01,10:40:00,Urbana,Calle,CORDOBA,JULIO,-27.46674,-58.83425,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,August,1
48856,2018-08-21,13:10:00,Urbana,Calle,GENERAL PAZ,RIOJA,-27.47803,-58.83937,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,21
48878,2018-07-06,13:40:00,Urbana,Avenida,AV. ARMENIA,,-27.46758,-58.80606,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,July,6
49107,2018-11-22,12:50:00,Urbana,Calle,ACONCAGUA,,-27.50028,-58.81977,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Nublado,Buena,Sin Semáforo,2018,November,22
49183,2018-12-21,16:10:00,Urbana,Ruta Provincial,RUTA PROVINCIAL N° 5,,-27.48562,-58.77192,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Atardecer,NO,Despejado,Buena,Sin Semáforo,2018,December,21
49067,2018-11-03,06:35:00,Urbana,Avenida,RUTA NAC 12,AVENIDA MAIPU,-27.52502,-58.7651,1.0,0.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2018,November,3
48928,2018-09-12,10:10:00,Urbana,Calle,BOLIVAR,ESPAÑA,-27.47161,-58.82964,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2018,September,12
48830,2018-08-16,09:00:00,Urbana,Avenida,AV. INDEPENDENCIA,REPUBLICA DOMINICANA,-27.47882,-58.81131,2.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,No Funciona,2018,August,16
49008,2018-10-11,11:30:00,Urbana,Calle,25 DE mayo,MENDOZA,-27.46437,-58.83527,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,11
49163,2018-12-23,10:30:00,Urbana,Calle,LAVALLE,GOB MARTINEZ P.,-27.47881,-58.81741,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,23
49125,2018-12-01,10:12:00,Urbana,Calle,ESTADOS UNIDOS,VIRASORO,-27.46856,-58.81325,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,1
48851,2018-08-19,06:37:00,Urbana,Avenida,AV PATAGONIA,AV SARMIENTO,-27.49063,-58.83113,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,NO,Nublado,Buena,Sin Semáforo,2018,August,19
48858,2018-08-06,17:45:00,Urbana,Calle,Belgrano,Paraguay,-27.47302,-58.82702,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,6
48797,2018-08-01,07:50:00,Urbana,Calle,RIVADAVIA,ESPAÑA,-27.47501,-58.83,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2018,August,1
48810,2018-08-04,10:40:00,Urbana,Avenida,JR.FERNANDEZ,,-27.46258,-58.78738,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,4
49099,2018-11-19,07:15:00,Urbana,Avenida,AV MAIPU,MADARIAGA,-27.48513,-58.82427,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,November,19
48848,2018-08-17,13:05:00,Urbana,Calle,MEDRANO,LAS HERAS,-27.48543,-58.79904,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,17
48876,2018-08-26,22:40:00,Urbana,Avenida,AVENIDA LA PAZ,SANTA CRUZ,-27.49053,-58.82595,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,,2018,August,26
49124,2018-12-01,09:10:00,Urbana,Avenida,AV CAZADORES CORRENTINO,RESOAGLI,-27.48695,-58.80535,0.0,3.0,0.0,1.0,1.0,Atropello a peatón/es,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,1
49040,2018-10-25,09:30:00,Urbana,Calle,RIVADAVIA,ESPAÑA,-27.475,-58.82995,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,25
48935,2018-09-13,19:30:00,Urbana,Avenida,AVENIDA PUJOL,AVENIDA GOBERNADOR RUIZ,-27.46672,-58.82222,1.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2018,September,13
48863,2018-08-23,10:20:00,Urbana,Calle,RUTA12 INGREZO AL PIRAYUII,,-27.50066,-58.7755,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Tierra,Apto,Seca,Día,NO,,,Sin Semáforo,2018,August,23
49045,2018-10-27,01:55:00,Urbana,Avenida,MAIPU,CARIBE,-27.49895,-58.81488,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Noche,SI,Despejado,Buena,Sin Semáforo,2018,October,27
49133,2018-12-04,13:00:00,Urbana,Calle,SAN MARTIN,PEDRO BORGATTI,-27.46876,-58.85079,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2018,December,4
49147,2018-12-07,12:05:00,Urbana,Avenida,AV. MAIPU,AV.PAYES,-27.53099,-58.79125,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,7
49046,2018-10-27,09:42:00,Urbana,Avenida,AV. COSTANERA,SAN MARTIN,-27.46817,-58.85229,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,October,27
48825,2018-08-09,08:10:00,Rural,Ruta Nacional,12,,-27.49216,-58.77896,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2018,August,9
48867,2018-08-25,07:30:00,Rural,Ruta Provincial,RUTA 5,CALLE CREMONTE,-27.48452,-58.77937,0.0,2.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,2018,August,25
48913,2018-09-07,20:15:00,Urbana,Calle,JUJUY,BELGRANO,-27.47287,-58.82844,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2018,September,7
49152,2018-12-09,07:10:00,Urbana,Calle,BENJAMIN DE LA VEGA,GRAL PAZ,-27.4769,-58.84722,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,9
49178,2018-12-20,09:20:00,Urbana,Calle,MENDOZA,RIVADAVIA,-27.47443,-58.8363,4.0,0.0,0.0,4.0,0.0,Colisión entre vehículos,4,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,December,20
48806,2018-08-03,08:50:00,Urbana,Avenida,AV.INDEPENDENCIA,AV. CHACABUCO,-27.47864,-58.81473,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Niebla / Neblina,Niebla/Neblina,Funciona,2018,August,3
48872,2018-08-26,07:10:00,Urbana,Avenida,AV LIBERTAD,J R FERNANDEZ,-27.46674,-58.78999,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,August,26
48950,2018-09-20,12:48:00,Urbana,Avenida,AV 3 DE ABRIL,SANTA FE,-27.47626,-58.83138,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,September,20
49162,2018-12-12,18:50:00,Urbana,Calle,BOLIVAR,CATAMARCA,-27.47121,-58.83342,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Funciona,2018,December,12
48813,2018-08-04,13:18:00,Urbana,Avenida,YRIGOYEN,JUJUY,-27.46939,-58.82875,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,August,4
48906,2018-09-04,18:45:00,Urbana,Calle,MADARIAGA,MISIONES,-27.48256,-58.84087,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,2018,September,4
48943,2018-09-18,18:10:00,Urbana,Avenida,SAN JUAN,,-27.47222,-58.83719,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,,,Funciona,2018,September,18
48983,2018-10-01,18:05:00,Urbana,Avenida,AVENIDA MAIPU,MADARIAGA,-27.48513,-58.82424,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Atardecer,NO,Nublado,,Sin Semáforo,2018,October,1
48816,2018-08-06,14:20:00,Urbana,Avenida,AV. PEDROFERRE,FERREIRA,-27.47812,-58.81846,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,6
48959,2018-09-24,23:40:00,Urbana,Avenida,AVENIDA MAIPU,ASUNCION,-27.49126,-58.81981,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Intermitente,2018,September,24
49023,2018-10-18,14:10:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,,-27.4766,-58.82878,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2018,October,18
48857,2018-08-06,20:30:00,Urbana,Avenida,MEDRANO,BELGRANO,-27.4782,-58.79773,0.0,1.0,0.0,1.0,0.0,Despiste,1,Hormigón,Baches,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,August,6
48915,2018-09-11,16:00:00,Urbana,Calle,SAN JUAN,AVENIDA ITALIA,-27.46209,-58.83638,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2018,September,11
